id,date,product_id,desk_id,quantity,amount
4524,2023-03-10,778,160,30,33879
4525,2023-02-07,698,353,52,53788
4526,2023-02-08,866,801,55,10574
4527,2023-02-08,594,801,52,11753
4528,2023-03-18,506,577,87,20981
4529,2023-01-29,379,771,68,87847
4530,2023-01-18,378,107,46,63537
4531,2023-01-17,807,844,45,87130
4532,2023-04-01,901,485,83,60948
4533,2023-03-03,717,166,87,61588
4534,2023-02-23,708,755,26,19001
4535,2023-02-23,322,692,35,2027
4536,2023-03-14,123,897,84,40266
4537,2023-01-07,521,825,22,19955
4538,2023-03-02,986,471,27,98635
4539,2023-03-07,139,865,20,1293
4540,2023-03-30,224,731,14,53519
4541,2023-01-30,392,317,98,45687
4542,2023-01-20,914,874,16,7614
4543,2023-03-08,555,672,94,95506
4544,2023-02-18,820,987,31,56785
4545,2023-03-16,472,726,14,43392
4546,2023-01-13,870,513,22,64632
4547,2023-01-21,993,136,13,11131
4548,2023-02-17,564,735,70,39599
4549,2023-04-02,246,833,79,91863
4550,2023-04-01,168,562,55,59976
4551,2023-01-14,316,325,17,88027
4552,2023-02-25,208,562,79,58238
4553,2023-03-21,959,595,21,18474
4554,2023-01-03,581,137,81,36731
4555,2023-04-02,419,510,24,68661
4556,2023-01-30,280,320,85,33619
4557,2023-03-12,680,114,34,20935
4558,2023-01-30,436,807,93,35645
4559,2023-01-04,420,182,46,43474
4560,2023-02-18,162,895,41,9435
4561,2023-01-18,761,431,64,97614
4562,2023-02-03,720,828,28,86331
4563,2023-01-08,202,476,97,23621
4564,2023-02-06,515,390,91,51934
4565,2023-02-26,621,420,77,12752
4566,2023-01-18,756,100,79,85672
4567,2023-01-17,729,286,55,52743
4568,2023-01-22,638,715,50,43994
4569,2023-01-26,311,994,67,16793
4570,2023-04-03,500,357,56,46898
4571,2023-01-11,171,809,60,25296
4572,2023-03-08,558,576,41,22759
4573,2023-02-25,952,979,88,93894
4574,2023-01-28,474,592,90,83815
4575,2023-01-25,403,359,100,89897
4576,2023-03-06,430,201,67,3886
4577,2023-02-21,176,815,14,77537
4578,2023-01-29,665,254,63,74831
4579,2023-03-04,378,769,93,51838
4580,2023-03-12,624,833,52,16236
4581,2023-02-21,289,771,14,50487
4582,2023-03-17,183,307,25,2476
4583,2023-03-25,883,166,61,14908
4584,2023-02-17,222,868,34,85813
4585,2023-02-04,194,666,75,7520
4586,2023-02-26,746,910,87,49742
4587,2023-03-20,627,213,21,27545
4588,2023-04-05,311,392,27,71259
4589,2023-01-14,892,135,82,97308
4590,2023-01-20,159,498,98,99945
4591,2023-03-25,262,186,20,62858
4592,2023-02-08,422,716,56,76495
4593,2023-03-24,360,786,57,28493
4594,2023-01-04,698,704,49,49287
4595,2023-03-19,705,304,69,72034
4596,2023-04-04,460,560,60,2091
4597,2023-02-15,719,638,46,87960
4598,2023-02-14,228,189,15,2648
4599,2023-01-26,183,718,90,60477
4600,2023-02-24,313,151,46,42367
4601,2023-03-28,730,488,32,49881
4602,2023-01-13,515,528,47,9740
4603,2023-03-31,185,393,88,80828
4604,2023-02-18,336,177,17,83139
4605,2023-01-30,465,280,28,74017
4606,2023-03-24,129,111,70,44924
4607,2023-01-22,655,588,63,45712
4608,2023-03-24,518,797,74,38231
4609,2023-01-29,973,551,64,14463
4610,2023-01-23,953,758,77,82842
4611,2023-02-18,410,713,29,35709
4612,2023-01-20,947,594,54,61320
4613,2023-02-03,558,875,58,84690
4614,2023-01-07,661,735,66,59902
4615,2023-04-01,111,889,65,6289
4616,2023-02-26,705,371,16,34517
4617,2023-04-06,188,954,45,79687
4618,2023-01-03,552,829,79,93028
4619,2023-03-29,620,806,71,37192
4620,2023-03-27,383,594,57,82253
4621,2023-02-27,606,957,59,11542
4622,2023-03-21,276,408,17,67123
4623,2023-01-13,939,317,92,56888
4624,2023-03-07,808,913,41,33771
4625,2023-03-19,773,959,82,45177
4626,2023-02-26,859,327,86,44034
4627,2023-02-23,166,561,70,57851
4628,2023-04-03,419,562,43,19700
4629,2023-03-06,700,477,76,29377
4630,2023-04-04,747,280,59,20684
4631,2023-03-27,687,292,68,96439
4632,2023-03-25,314,932,35,7051
4633,2023-04-01,491,596,46,34978
4634,2023-02-25,881,558,63,41369
4635,2023-02-04,837,326,83,72020
4636,2023-02-15,598,247,92,15208
4637,2023-02-16,289,796,71,94516
4638,2023-03-07,220,975,38,90870
4639,2023-01-30,246,744,32,15512
4640,2023-01-12,818,332,88,58230
4641,2023-03-31,905,502,71,80958
4642,2023-02-09,815,761,73,46511
4643,2023-01-10,180,982,83,91439
4644,2023-01-21,970,377,92,59930
4645,2023-02-26,187,581,82,49340
4646,2023-02-16,366,313,49,54180
4647,2023-03-01,733,175,60,26785
4648,2023-02-27,785,353,21,91264
4649,2023-03-26,526,544,12,64587
4650,2023-02-25,116,426,57,54097
4651,2023-03-27,865,403,62,47933
4652,2023-01-27,126,860,39,99119
4653,2023-02-22,873,919,33,73061
4654,2023-01-18,303,609,33,21511
4655,2023-02-06,129,324,61,52261
4656,2023-02-09,142,250,60,3956
4657,2023-01-23,419,432,53,84639
4658,2023-03-26,816,490,74,30538
4659,2023-02-07,432,839,67,56740
4660,2023-03-28,990,426,80,93092
4661,2023-03-25,497,677,94,17989
4662,2023-02-01,940,263,87,90779
4663,2023-01-06,875,876,65,86036
4664,2023-02-05,183,284,51,75558
4665,2023-01-11,188,955,86,11138
4666,2023-03-17,907,387,50,42728
4667,2023-02-27,692,377,56,54352
4668,2023-03-21,958,512,14,34448
4669,2023-03-16,860,146,74,79934
4670,2023-03-16,431,913,52,99063
4671,2023-03-22,865,682,77,26779
4672,2023-03-06,887,613,98,53698
4673,2023-03-09,214,323,74,11460
4674,2023-01-26,212,968,16,54875
4675,2023-03-14,917,271,20,54555
4676,2023-01-11,803,269,79,98279
4677,2023-01-20,985,860,39,39915
4678,2023-01-31,289,976,70,60576
4679,2023-01-28,206,823,10,64392
4680,2023-03-20,318,900,84,77314
4681,2023-02-25,307,819,45,29670
4682,2023-01-08,774,626,17,60978
4683,2023-03-12,666,577,51,31107
4684,2023-01-21,309,645,24,44642
4685,2023-01-21,354,264,17,17909
4686,2023-01-09,445,341,83,56464
4687,2023-02-10,862,507,78,26030
4688,2023-03-20,424,528,50,97090
4689,2023-02-11,285,929,65,49759
4690,2023-02-17,110,615,14,47393
4691,2023-02-21,107,442,100,13155
4692,2023-01-29,600,751,30,65179
4693,2023-02-20,563,538,15,3899
4694,2023-03-21,420,794,80,5281
4695,2023-03-14,638,341,54,27706
4696,2023-04-04,810,742,13,30663
4697,2023-03-10,579,124,54,84671
4698,2023-01-04,341,342,82,21069
4699,2023-02-12,298,301,43,41553
4700,2023-01-21,929,349,23,69207
4701,2023-03-11,469,976,62,99794
4702,2023-03-27,637,893,85,84212
4703,2023-03-21,280,134,34,28108
4704,2023-02-18,746,498,32,61057
4705,2023-01-14,295,372,32,36354
4706,2023-02-26,617,505,84,85459
4707,2023-01-06,877,985,100,6316
4708,2023-02-14,590,125,33,20807
4709,2023-02-28,489,792,67,75003
4710,2023-02-04,116,177,66,74996
4711,2023-01-08,685,107,86,14967
4712,2023-03-05,566,291,79,66914
4713,2023-02-04,633,292,24,93203
4714,2023-02-22,457,638,19,9322
4715,2023-02-03,752,474,78,32131
4716,2023-02-11,361,677,27,10415
4717,2023-01-25,893,977,78,82538
4718,2023-02-21,887,846,55,62890
4719,2023-03-11,770,647,29,39192
4720,2023-03-27,974,507,32,92096
4721,2023-02-12,818,109,81,9553
4722,2023-02-08,917,862,51,19140
4723,2023-03-06,861,952,77,36850
4724,2023-01-25,804,176,21,75272
4725,2023-01-28,853,176,30,29838
4726,2023-01-11,237,244,90,10134
4727,2023-02-28,891,257,72,38955
4728,2023-03-18,883,870,78,54665
4729,2023-02-18,311,588,40,21592
4730,2023-02-22,641,690,32,17188
4731,2023-01-16,982,753,62,43587
4732,2023-03-11,890,307,43,56249
4733,2023-01-14,258,539,20,95454
4734,2023-03-12,174,462,93,19166
4735,2023-03-14,529,122,11,46149
4736,2023-01-16,331,760,77,6554
4737,2023-04-04,119,774,93,14410
4738,2023-01-19,853,335,70,58664
4739,2023-02-23,540,232,14,16253
4740,2023-01-14,110,773,18,33091
4741,2023-04-06,477,992,31,95828
4742,2023-01-11,249,491,21,12601
4743,2023-01-15,534,112,58,13031
4744,2023-02-05,482,794,62,13454
4745,2023-01-24,810,132,25,91976
4746,2023-02-12,652,836,26,54613
4747,2023-02-04,834,873,56,51176
4748,2023-01-01,614,205,99,57870
4749,2023-01-04,798,860,86,61120
4750,2023-01-31,444,251,61,42192
4751,2023-03-21,495,865,69,61349
4752,2023-03-31,734,939,82,27728
4753,2023-02-19,223,237,50,62714
4754,2023-01-28,711,303,22,38692
4755,2023-03-24,328,581,41,56898
4756,2023-02-21,646,347,88,76697
4757,2023-03-23,767,246,28,64898
4758,2023-02-05,794,569,13,21629
4759,2023-03-12,239,381,46,8561
4760,2023-03-10,658,691,19,65198
4761,2023-03-10,749,983,89,1788
4762,2023-02-24,727,526,26,49161
4763,2023-03-10,874,434,40,86031
4764,2023-01-13,805,346,64,40636
4765,2023-02-24,235,954,86,97287
4766,2023-01-17,861,949,30,16494
4767,2023-01-03,925,630,47,7874
4768,2023-02-22,541,509,47,9895
4769,2023-01-10,710,179,78,88826
4770,2023-02-19,950,368,11,93655
4771,2023-01-30,859,555,46,91516
4772,2023-02-28,215,851,12,35963
4773,2023-04-03,333,119,98,10093
4774,2023-03-11,368,533,72,17670
4775,2023-02-14,721,359,59,80573
4776,2023-04-02,969,686,80,39053
4777,2023-01-30,641,794,87,19189
4778,2023-02-11,186,553,52,52099
4779,2023-02-24,393,630,42,21855
4780,2023-03-15,358,737,52,86820
4781,2023-02-16,550,128,83,21804
4782,2023-02-16,623,336,67,28316
4783,2023-01-15,767,427,57,35604
4784,2023-01-18,244,660,11,88768
4785,2023-01-30,445,710,35,55539
4786,2023-01-07,974,284,81,72124
4787,2023-03-13,236,873,61,47118
4788,2023-03-15,364,221,29,16315
4789,2023-03-15,575,162,80,89587
4790,2023-03-13,798,331,49,64065
4791,2023-01-09,136,638,54,7420
4792,2023-02-20,233,641,44,68329
4793,2023-02-23,100,467,16,59072
4794,2023-03-06,372,563,74,86487
4795,2023-01-26,729,650,100,78825
4796,2023-01-15,314,940,20,13586
4797,2023-03-16,912,813,40,72232
4798,2023-02-23,258,397,21,30623
4799,2023-01-17,107,768,61,55433
4800,2023-03-25,885,725,98,21294
4801,2023-02-03,996,183,10,45854
4802,2023-02-06,966,685,51,13967
4803,2023-02-23,989,677,95,19719
4804,2023-02-09,250,950,30,69067
4805,2023-01-23,832,828,72,92471
4806,2023-02-10,981,164,31,98334
4807,2023-03-01,659,832,34,83197
4808,2023-02-12,318,402,62,90543
4809,2023-03-08,135,722,46,12214
4810,2023-01-30,537,165,21,72951
4811,2023-03-08,375,341,73,38927
4812,2023-03-17,672,449,28,60640
4813,2023-02-13,667,980,11,42491
4814,2023-03-23,660,603,64,53767
4815,2023-02-20,923,895,33,30125
4816,2023-01-31,100,585,96,73692
4817,2023-02-01,607,221,77,94899
4818,2023-03-24,779,329,92,58107
4819,2023-01-29,176,372,58,63566
4820,2023-03-21,270,223,28,3440
4821,2023-03-29,931,792,75,72228
4822,2023-02-10,240,330,30,58917
4823,2023-03-22,955,667,85,9601
4824,2023-01-29,915,349,46,77053
4825,2023-04-02,893,335,76,59513
4826,2023-01-27,952,737,77,1173
4827,2023-01-07,638,301,11,49289
4828,2023-02-04,993,650,88,95762
4829,2023-01-21,242,867,59,22438
4830,2023-04-03,630,617,46,61366
4831,2023-01-19,121,822,75,37540
4832,2023-02-24,528,199,77,5908
4833,2023-01-25,108,174,51,56315
4834,2023-02-01,504,557,83,88573
4835,2023-03-20,437,539,23,57933
4836,2023-01-01,112,748,36,28250
4837,2023-03-13,416,267,53,94174
4838,2023-02-02,388,650,37,40433
4839,2023-03-29,838,796,20,74039
4840,2023-02-02,927,575,12,43249
4841,2023-03-28,131,379,19,72208
4842,2023-01-25,131,846,82,60011
4843,2023-01-21,187,965,18,37243
4844,2023-02-15,679,214,68,39338
4845,2023-02-11,869,842,77,90443
4846,2023-02-11,197,321,96,95325
4847,2023-01-25,802,854,86,25800
4848,2023-01-16,739,511,52,81023
4849,2023-03-03,633,667,75,49222
4850,2023-01-13,452,484,17,94713
4851,2023-03-13,457,452,26,57152
4852,2023-01-17,979,337,86,61402
4853,2023-01-15,620,584,25,19198
4854,2023-02-28,588,544,24,41192
4855,2023-04-04,516,352,24,52920
4856,2023-04-02,955,637,36,74205
4857,2023-03-12,845,539,86,96327
4858,2023-01-24,484,519,28,24773
4859,2023-02-19,563,439,69,11297
4860,2023-02-10,713,371,28,41139
4861,2023-02-09,595,671,88,66080
4862,2023-03-11,970,144,21,55828
4863,2023-03-22,617,598,17,20201
4864,2023-02-18,788,661,39,67872
4865,2023-03-19,296,755,62,49498
4866,2023-02-16,910,553,89,76082
4867,2023-02-06,446,465,86,73727
4868,2023-01-28,179,393,53,38721
4869,2023-02-12,249,1000,16,17637
4870,2023-02-28,580,732,60,71575
4871,2023-01-15,932,422,93,76647
4872,2023-02-18,738,750,55,6822
4873,2023-03-05,394,823,43,49159
4874,2023-03-10,806,202,49,87926
4875,2023-01-29,581,163,43,61275
4876,2023-02-17,435,821,90,87213
4877,2023-03-28,592,507,55,53994
4878,2023-01-12,885,433,84,78555
4879,2023-02-18,355,813,78,90168
4880,2023-01-01,581,879,72,13486
4881,2023-01-29,921,169,11,19208
4882,2023-03-31,908,895,60,76006
4883,2023-02-14,235,441,86,70105
4884,2023-03-26,741,815,41,96556
4885,2023-02-09,797,496,93,38559
4886,2023-01-27,798,356,94,38461
4887,2023-02-06,959,899,37,35011
4888,2023-02-13,910,541,93,29450
4889,2023-01-07,741,738,100,25261
4890,2023-01-06,147,460,73,94907
4891,2023-02-19,782,677,69,3340
4892,2023-01-31,221,783,75,53799
4893,2023-03-05,893,109,33,83381
4894,2023-01-07,788,393,51,67215
4895,2023-03-30,656,101,75,22452
4896,2023-02-27,713,422,50,51372
4897,2023-01-29,942,256,22,81089
4898,2023-04-01,238,465,46,22124
4899,2023-04-04,332,343,37,91111
4900,2023-01-02,954,427,59,77948
4901,2023-03-12,417,885,54,4059
4902,2023-02-19,214,103,75,6527
4903,2023-04-06,207,484,76,5382
4904,2023-03-07,286,769,93,65420
4905,2023-02-22,382,823,21,73616
4906,2023-01-08,881,959,90,6983
4907,2023-02-18,214,733,55,3739
4908,2023-03-10,203,347,31,87897
4909,2023-01-16,528,807,42,41554
4910,2023-02-26,190,560,37,94373
4911,2023-01-07,428,102,34,80368
4912,2023-03-22,449,690,34,7576
4913,2023-03-05,215,531,39,27795
4914,2023-02-06,877,400,62,98306
4915,2023-03-01,305,696,63,95335
4916,2023-01-10,596,244,81,96533
4917,2023-02-12,607,215,52,30208
4918,2023-01-27,898,356,30,24749
4919,2023-03-16,453,412,11,74035
4920,2023-01-20,877,418,86,52672
4921,2023-01-27,712,285,64,59894
4922,2023-02-26,810,646,75,98277
4923,2023-04-06,225,378,85,28926
4924,2023-03-28,563,132,29,32117
4925,2023-02-08,549,485,31,32931
4926,2023-03-08,252,641,26,14671
4927,2023-03-19,269,187,47,85779
4928,2023-02-23,134,228,61,1512
4929,2023-03-02,994,523,42,47988
4930,2023-01-05,731,102,35,39080
4931,2023-01-31,872,308,47,53999
4932,2023-03-29,616,192,44,16769
4933,2023-01-01,308,1000,70,11294
4934,2023-03-26,354,478,10,55831
4935,2023-03-03,845,741,30,91707
4936,2023-02-28,386,186,19,59279
4937,2023-03-07,586,405,69,3230
4938,2023-03-23,846,742,63,40094
4939,2023-04-06,637,772,15,65267
4940,2023-01-01,759,529,33,94334
4941,2023-03-21,318,719,61,40598
4942,2023-01-06,812,588,83,16478
4943,2023-01-14,991,969,36,89854
4944,2023-01-04,165,295,69,23517
4945,2023-03-25,587,777,35,4167
4946,2023-03-11,604,900,36,75979
4947,2023-02-14,397,312,14,24280
4948,2023-01-17,753,767,36,46217
4949,2023-01-22,729,271,47,66974
4950,2023-03-21,472,286,39,31179
4951,2023-02-08,120,585,20,59464
4952,2023-01-28,178,405,86,86885
4953,2023-01-05,106,122,91,30079
4954,2023-02-06,779,999,70,2691
4955,2023-02-06,738,769,17,57526
4956,2023-02-24,138,219,88,70409
4957,2023-02-06,417,951,23,17691
4958,2023-01-18,975,630,51,9226
4959,2023-01-11,572,918,75,33852
4960,2023-04-05,658,534,58,6478
4961,2023-03-15,176,352,21,65196
4962,2023-03-10,478,997,63,33575
4963,2023-01-28,348,935,30,99126
4964,2023-03-15,820,826,36,99966
4965,2023-02-13,603,309,65,88997
4966,2023-02-07,828,809,65,1950
4967,2023-01-19,614,756,19,70773
4968,2023-03-12,515,881,93,37302
4969,2023-04-06,269,549,46,31712
4970,2023-04-01,104,522,12,5592
4971,2023-03-26,279,528,64,97535
4972,2023-01-02,550,669,81,3965
4973,2023-03-29,629,205,25,81228
4974,2023-01-18,385,139,36,44197
4975,2023-03-08,378,802,22,55471
4976,2023-01-29,424,836,18,6464
4977,2023-01-11,630,734,59,42977
4978,2023-01-26,387,282,40,57811
4979,2023-01-02,385,834,96,31822
4980,2023-02-13,610,972,47,59930
4981,2023-01-30,392,885,36,31031
4982,2023-01-31,201,381,12,67407
4983,2023-03-24,633,291,26,12187
4984,2023-04-03,898,593,92,86829
4985,2023-02-04,204,534,68,25866
4986,2023-02-23,474,519,96,43168
4987,2023-02-14,671,424,13,23662
4988,2023-01-23,939,291,33,68279
4989,2023-02-17,816,446,46,76571
4990,2023-01-06,396,526,47,75223
4991,2023-02-17,559,130,94,62226
4992,2023-03-13,826,275,76,71581
4993,2023-01-16,983,384,81,34607
4994,2023-01-08,830,236,56,90252
4995,2023-03-01,556,423,62,75587
4996,2023-02-09,515,536,23,43948
4997,2023-03-09,463,639,100,67730
4998,2023-03-23,248,101,28,63859
4999,2023-01-25,651,669,57,87674
5000,2023-02-22,176,298,30,35402
5001,2023-02-03,532,229,14,52737
5002,2023-01-05,652,829,40,29895
5003,2023-03-12,786,328,96,11485
5004,2023-01-09,751,338,85,96033
5005,2023-01-08,155,251,26,69335
5006,2023-03-13,695,763,37,63942
5007,2023-03-03,249,949,17,69010
5008,2023-03-06,265,571,87,97757
5009,2023-02-20,141,688,19,55761
5010,2023-02-17,626,250,65,33308
5011,2023-01-15,719,680,70,52840
5012,2023-03-12,790,645,84,5216
5013,2023-02-13,297,355,73,37934
5014,2023-02-26,297,424,38,37950
5015,2023-01-15,993,296,97,39724
5016,2023-02-12,914,533,76,14859
5017,2023-02-12,395,528,44,62824
5018,2023-02-24,695,364,79,74863
5019,2023-02-19,655,916,67,49750
5020,2023-03-13,455,108,13,61642
5021,2023-02-13,308,695,28,62725
5022,2023-03-01,757,666,52,32536
5023,2023-03-02,299,188,28,79069
5024,2023-04-04,776,954,19,71422
5025,2023-03-07,430,376,29,49780
5026,2023-02-18,654,503,84,75495
5027,2023-01-19,217,766,85,62000
5028,2023-01-13,166,866,91,11214
5029,2023-04-01,824,887,21,53718
5030,2023-03-20,342,974,96,17247
5031,2023-01-13,248,434,15,48994
5032,2023-03-06,788,373,96,32223
5033,2023-02-02,592,504,72,60221
5034,2023-03-08,982,108,19,40780
5035,2023-01-29,549,968,79,25968
5036,2023-03-17,199,630,49,95982
5037,2023-02-12,694,364,66,35269
5038,2023-01-24,290,750,51,64060
5039,2023-02-21,471,640,78,88871
5040,2023-02-22,635,996,93,30592
5041,2023-02-14,529,789,97,2528
5042,2023-03-02,722,984,87,27344
5043,2023-01-16,774,268,10,12742
5044,2023-02-12,132,711,53,24425
5045,2023-01-06,365,780,64,12066
5046,2023-01-20,649,133,48,76533
5047,2023-02-09,258,184,33,80597
5048,2023-03-30,117,971,56,17179
5049,2023-02-03,361,888,85,72501
5050,2023-02-01,536,223,82,12045
5051,2023-04-01,598,412,89,60155
5052,2023-01-14,629,543,90,62966
5053,2023-02-11,642,687,75,66335
5054,2023-03-02,338,470,11,90222
5055,2023-02-26,894,404,44,76545
5056,2023-01-09,642,778,95,88500
5057,2023-03-22,607,161,81,92421
5058,2023-02-10,187,924,35,66261
5059,2023-03-14,834,207,18,66514
5060,2023-01-29,941,798,60,47149
5061,2023-01-30,544,560,66,83716
5062,2023-02-25,679,417,12,81583
5063,2023-01-09,431,987,85,89026
5064,2023-01-21,898,479,24,65060
5065,2023-01-24,559,120,60,33599
5066,2023-03-27,829,291,78,20963
5067,2023-01-21,808,884,14,82582
5068,2023-01-03,905,974,63,62577
5069,2023-02-10,695,749,37,71772
5070,2023-01-24,573,383,27,84025
5071,2023-02-07,130,793,65,48998
5072,2023-01-07,933,907,50,70912
5073,2023-02-12,731,381,79,11147
5074,2023-01-20,138,571,71,38853
5075,2023-01-22,840,865,89,28264
5076,2023-03-07,248,938,81,35353
5077,2023-03-24,590,475,100,10313
5078,2023-01-16,878,958,44,99800
5079,2023-02-07,580,590,60,41669
5080,2023-01-09,856,449,83,62562
5081,2023-03-08,100,598,84,4507
5082,2023-01-29,859,341,47,76715
5083,2023-02-10,802,993,28,85488
5084,2023-03-05,978,292,10,13816
5085,2023-01-17,350,669,63,53802
5086,2023-02-27,117,360,64,40781
5087,2023-01-27,475,277,24,79994
5088,2023-01-31,498,764,63,20690
5089,2023-01-09,355,865,90,57476
5090,2023-01-15,577,201,21,90055
5091,2023-02-07,556,670,19,25586
5092,2023-01-15,134,721,74,60031
5093,2023-01-17,629,548,24,53300
5094,2023-02-26,409,149,21,88906
5095,2023-04-02,773,624,39,2366
5096,2023-03-22,324,838,86,82631
5097,2023-01-05,875,303,12,37765
5098,2023-01-15,249,599,13,90044
5099,2023-01-27,932,892,70,95384
5100,2023-03-23,599,860,67,57453
5101,2023-03-16,190,849,78,1516
5102,2023-01-15,484,165,60,66130
5103,2023-01-30,491,546,11,5214
5104,2023-03-15,819,996,44,67605
5105,2023-02-22,609,369,64,51171
5106,2023-02-16,425,267,55,99405
5107,2023-02-06,827,333,53,12027
5108,2023-01-24,871,528,74,15608
5109,2023-03-18,261,711,46,94121
5110,2023-02-15,979,999,13,9786
5111,2023-03-31,194,472,75,20250
5112,2023-02-13,901,366,92,21769
5113,2023-02-20,958,494,71,95490
5114,2023-04-05,738,594,32,52378
5115,2023-02-14,630,175,84,18011
5116,2023-02-27,481,206,87,41243
5117,2023-03-12,503,920,17,47578
5118,2023-01-31,611,814,45,96154
5119,2023-04-06,952,460,65,5819
5120,2023-02-18,725,103,11,25797
5121,2023-03-01,512,261,65,21803
5122,2023-01-17,159,633,83,72851
5123,2023-03-15,438,293,86,88241
5124,2023-03-19,894,515,79,46034
5125,2023-02-26,214,412,89,42632
5126,2023-02-05,679,232,16,15635
5127,2023-01-28,331,361,59,13813
5128,2023-02-08,920,574,56,71852
5129,2023-02-28,352,777,67,51018
5130,2023-03-11,626,714,57,52374
5131,2023-03-27,234,208,50,99333
5132,2023-01-21,156,775,79,97058
5133,2023-03-17,162,720,99,47455
5134,2023-01-02,444,468,80,38427
5135,2023-03-06,347,825,65,1959
5136,2023-02-13,788,636,85,61752
5137,2023-02-24,604,465,88,65925
5138,2023-03-28,992,982,87,12198
5139,2023-02-24,129,830,77,85813
5140,2023-02-28,132,456,95,47457
5141,2023-01-28,171,382,11,71988
5142,2023-03-08,674,901,18,70011
5143,2023-01-25,948,769,14,34719
5144,2023-01-18,770,196,40,32958
5145,2023-02-03,337,474,41,43415
5146,2023-02-25,267,244,24,71906
5147,2023-02-02,477,994,55,33103
5148,2023-03-27,938,699,99,79108
5149,2023-03-10,302,178,95,14447
5150,2023-03-10,923,628,69,9871
5151,2023-02-07,249,799,60,69429
5152,2023-01-21,204,184,79,21987
5153,2023-01-02,859,371,93,17927
5154,2023-01-28,555,337,82,67522
5155,2023-01-15,987,777,73,22178
5156,2023-03-29,225,885,88,73801
5157,2023-03-11,694,523,26,32460
5158,2023-02-13,655,378,36,14136
5159,2023-01-28,764,574,99,16233
5160,2023-01-28,526,201,35,58177
5161,2023-03-01,932,212,41,15683
5162,2023-01-10,950,241,97,14336
5163,2023-01-22,129,697,88,10123
5164,2023-03-31,328,294,97,12396
5165,2023-01-11,678,252,63,13151
5166,2023-01-04,102,182,35,19333
5167,2023-03-21,634,565,30,86870
5168,2023-04-03,471,929,11,65869
5169,2023-01-05,331,317,94,20848
5170,2023-02-13,886,602,68,82950
5171,2023-01-10,891,522,91,97434
5172,2023-01-01,749,808,88,46859
5173,2023-03-16,343,250,22,22433
5174,2023-04-04,418,654,59,5524
5175,2023-03-13,535,696,23,68096
5176,2023-04-06,712,179,29,91300
5177,2023-01-18,212,621,19,79476
5178,2023-03-07,416,798,17,10945
5179,2023-03-01,371,574,41,30172
5180,2023-03-11,892,903,93,1546
5181,2023-03-29,434,763,18,43233
5182,2023-02-14,721,197,59,38513
5183,2023-02-25,328,346,95,94479
5184,2023-01-06,268,280,32,25862
5185,2023-02-07,540,385,79,15383
5186,2023-01-01,757,836,87,99405
5187,2023-01-23,946,175,15,54445
5188,2023-03-10,944,150,37,32096
5189,2023-01-01,328,924,35,18958
5190,2023-01-10,651,229,44,86506
5191,2023-03-09,778,436,41,89453
5192,2023-01-04,461,571,25,17293
5193,2023-03-12,624,433,26,39889
5194,2023-02-24,861,800,45,20519
5195,2023-03-21,917,894,63,52497
5196,2023-02-20,632,123,94,74736
5197,2023-04-01,936,770,35,78572
5198,2023-02-01,775,216,51,56499
5199,2023-04-03,923,211,100,39951
5200,2023-02-25,688,473,64,72323
5201,2023-03-31,553,279,60,43441
5202,2023-01-16,995,498,19,40266
5203,2023-02-22,209,319,87,14280
5204,2023-02-05,398,315,58,8565
5205,2023-03-14,537,818,31,74456
5206,2023-03-07,997,508,21,94332
5207,2023-03-02,491,988,50,64303
5208,2023-03-05,143,711,26,29480
5209,2023-02-11,374,823,82,24247
5210,2023-02-11,475,326,45,28948
5211,2023-01-14,542,848,88,74554
5212,2023-02-02,639,558,14,96736
5213,2023-01-10,606,636,62,69112
5214,2023-03-01,834,421,42,98168
5215,2023-01-20,189,814,64,49312
5216,2023-01-19,657,314,30,75777
5217,2023-01-11,349,460,39,88146
5218,2023-03-17,523,409,40,61983
5219,2023-03-05,520,421,95,32111
5220,2023-02-01,334,384,49,2581
5221,2023-03-28,910,292,14,24366
5222,2023-03-28,284,273,31,9547
5223,2023-03-01,982,479,41,17580
5224,2023-04-01,829,481,96,24491
5225,2023-03-31,726,905,39,60014
5226,2023-01-04,460,452,77,37293
5227,2023-03-04,257,792,61,84773
5228,2023-02-08,923,751,38,87039
5229,2023-01-03,332,966,32,97605
5230,2023-02-20,298,501,42,20179
5231,2023-02-22,556,429,90,91907
5232,2023-02-02,391,903,72,25361
5233,2023-01-01,804,409,70,3988
5234,2023-01-01,701,227,50,66492
5235,2023-02-03,594,317,69,18685
5236,2023-01-07,603,508,33,83983
5237,2023-02-10,128,619,19,61879
5238,2023-03-01,698,388,59,75649
5239,2023-03-21,965,589,71,96991
5240,2023-03-25,944,228,34,6622
5241,2023-01-27,571,883,25,66122
5242,2023-01-05,961,662,28,13287
5243,2023-03-13,373,966,67,53456
5244,2023-04-04,710,891,69,66535
5245,2023-01-27,614,926,22,33438
5246,2023-03-30,365,546,76,67158
5247,2023-03-09,628,844,85,80910
5248,2023-03-03,749,393,19,43997
5249,2023-01-25,751,952,48,37709
5250,2023-01-01,758,940,94,41035
5251,2023-02-15,261,296,96,76891
5252,2023-03-26,280,521,89,25176
5253,2023-02-15,794,910,38,10096
5254,2023-03-08,497,264,30,68473
5255,2023-01-03,705,701,40,83629
5256,2023-02-16,113,871,100,66602
5257,2023-02-21,985,881,36,9089
5258,2023-01-10,595,236,35,79783
